type,t_rel,t_abs,left_j1,left_j2,left_j3,left_j4,left_j5,left_j6
cmd,10.680000,190.519000,0.542218,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,10.690000,190.529000,0.541356,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,10.700000,190.539000,0.540452,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,10.710000,190.549000,0.539509,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,10.720000,190.559000,0.538527,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,10.730000,190.569000,0.537507,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,10.740000,190.579000,0.536450,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,10.750000,190.589000,0.535357,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,10.760000,190.599000,0.534229,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,10.770000,190.609000,0.533067,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,10.780000,190.619000,0.531873,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,10.790000,190.629000,0.530647,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,10.800000,190.639000,0.529391,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,10.810000,190.649000,0.528106,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,10.820000,190.659000,0.526793,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,10.830000,190.669000,0.525454,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,10.840000,190.679000,0.524089,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,10.850000,190.689000,0.522701,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,10.860000,190.699000,0.521290,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,10.870000,190.709000,0.519859,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,10.880000,190.719000,0.518408,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,10.890000,190.729000,0.516938,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,10.900000,190.739000,0.515452,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,10.910000,190.749000,0.513951,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,10.920000,190.759000,0.512436,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,10.930000,190.769000,0.510909,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,10.940000,190.779000,0.509371,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,10.950000,190.789000,0.507823,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,10.960000,190.799000,0.506268,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,10.970000,190.809000,0.504707,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,10.980000,190.819000,0.503141,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,10.990000,190.829000,0.501572,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.000000,190.839000,0.500001,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.010000,190.849000,0.498431,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.020000,190.859000,0.496862,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.030000,190.869000,0.495296,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.040000,190.879000,0.493735,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.050000,190.889000,0.492180,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.060000,190.899000,0.490632,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.070000,190.909000,0.489094,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.080000,190.919000,0.487567,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.090000,190.929000,0.486052,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.100000,190.939000,0.484551,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.110000,190.949000,0.483065,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.120000,190.959000,0.481595,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.130000,190.969000,0.480144,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.140000,190.979000,0.478713,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.150000,190.989000,0.477302,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.160000,190.999000,0.475914,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.170000,191.009000,0.474549,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.180000,191.019000,0.473210,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.190000,191.029000,0.471897,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.200000,191.039000,0.470612,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.210000,191.049000,0.469356,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.220000,191.059000,0.468130,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.230000,191.069000,0.466936,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.240000,191.079000,0.465774,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.250000,191.089000,0.464646,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.260000,191.099000,0.463553,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.270000,191.109000,0.462496,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.280000,191.119000,0.461476,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.290000,191.129000,0.460494,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.300000,191.139000,0.459551,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.310000,191.149000,0.458647,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.320000,191.159000,0.457785,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.330000,191.169000,0.456964,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.340000,191.179000,0.456186,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.350000,191.189000,0.455451,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.360000,191.199000,0.454760,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.370000,191.209000,0.454114,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.380000,191.219000,0.453513,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.390000,191.229000,0.452957,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.400000,191.239000,0.452449,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.410000,191.249000,0.451987,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.420000,191.259000,0.451572,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.430000,191.269000,0.451206,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.440000,191.279000,0.450887,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.450000,191.289000,0.450617,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.460000,191.299000,0.450396,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.470000,191.309000,0.450223,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.480000,191.319000,0.450100,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.490000,191.329000,0.450026,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.500000,191.339000,0.450001,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.510000,191.349000,0.450026,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.520000,191.359000,0.450100,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.530000,191.369000,0.450223,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.540000,191.379000,0.450396,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.550000,191.389000,0.450617,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.560000,191.399000,0.450887,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.570000,191.409000,0.451206,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.580000,191.419000,0.451572,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.590000,191.429000,0.451987,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.600000,191.439000,0.452449,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.610000,191.449000,0.452957,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.620000,191.459000,0.453513,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.630000,191.469000,0.454114,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.640000,191.479000,0.454760,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.650000,191.489000,0.455451,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.660000,191.499000,0.456186,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.670000,191.509000,0.456964,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.680000,191.519000,0.457785,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.690000,191.529000,0.458647,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.700000,191.539000,0.459551,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.710000,191.549000,0.460494,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.720000,191.559000,0.461476,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.730000,191.569000,0.462496,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.740000,191.579000,0.463553,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.750000,191.589000,0.464646,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.760000,191.599000,0.465774,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.770000,191.609000,0.466936,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.780000,191.619000,0.468130,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.790000,191.629000,0.469356,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.800000,191.639000,0.470612,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.810000,191.649000,0.471897,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.820000,191.659000,0.473210,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.830000,191.669000,0.474549,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.840000,191.679000,0.475914,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.850000,191.689000,0.477302,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.860000,191.699000,0.478713,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.870000,191.709000,0.480144,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.880000,191.719000,0.481595,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.890000,191.729000,0.483065,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.900000,191.739000,0.484551,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.910000,191.749000,0.486052,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.920000,191.759000,0.487567,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.930000,191.769000,0.489094,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.940000,191.779000,0.490632,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.950000,191.789000,0.492180,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.960000,191.799000,0.493735,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.970000,191.809000,0.495296,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.980000,191.819000,0.496862,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,11.990000,191.829000,0.498431,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.000000,191.839000,0.500001,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.010000,191.849000,0.501572,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.020000,191.859000,0.503141,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.030000,191.869000,0.504707,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.040000,191.879000,0.506268,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.050000,191.889000,0.507823,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.060000,191.899000,0.509371,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.070000,191.909000,0.510909,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.080000,191.919000,0.512436,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.090000,191.929000,0.513951,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.100000,191.939000,0.515452,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.110000,191.949000,0.516938,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.120000,191.959000,0.518408,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.130000,191.969000,0.519859,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.140000,191.979000,0.521290,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.150000,191.989000,0.522701,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.160000,191.999000,0.524089,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.170000,192.009000,0.525454,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.180000,192.019000,0.526793,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.190000,192.029000,0.528106,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.200000,192.039000,0.529391,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.210000,192.049000,0.530647,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.220000,192.059000,0.531873,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.230000,192.069000,0.533067,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.240000,192.079000,0.534229,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.250000,192.089000,0.535357,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.260000,192.099000,0.536450,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.270000,192.109000,0.537507,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.280000,192.119000,0.538527,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.290000,192.129000,0.539509,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.300000,192.139000,0.540452,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.310000,192.149000,0.541356,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.320000,192.159000,0.542218,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.330000,192.169000,0.543039,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.340000,192.179000,0.543817,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.350000,192.189000,0.544552,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.360000,192.199000,0.545243,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.370000,192.209000,0.545889,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.380000,192.219000,0.546490,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.390000,192.229000,0.547046,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.400000,192.239000,0.547554,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.410000,192.249000,0.548016,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.420000,192.259000,0.548431,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.430000,192.269000,0.548797,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.440000,192.279000,0.549116,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.450000,192.289000,0.549386,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.460000,192.299000,0.549607,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.470000,192.309000,0.549780,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.480000,192.319000,0.549903,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.490000,192.329000,0.549977,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.500000,192.339000,0.550001,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.510000,192.349000,0.549977,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.520000,192.359000,0.549903,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.530000,192.369000,0.549780,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.540000,192.379000,0.549607,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.550000,192.389000,0.549386,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.560000,192.399000,0.549116,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.570000,192.409000,0.548797,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.580000,192.419000,0.548431,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.590000,192.429000,0.548016,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.600000,192.439000,0.547554,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.610000,192.449000,0.547046,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.620000,192.459000,0.546490,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.630000,192.469000,0.545889,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.640000,192.479000,0.545243,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.650000,192.489000,0.544552,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.660000,192.499000,0.543817,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.670000,192.509000,0.543039,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.680000,192.519000,0.542218,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.690000,192.529000,0.541356,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.700000,192.539000,0.540452,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.710000,192.549000,0.539509,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.720000,192.559000,0.538527,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.730000,192.569000,0.537507,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.740000,192.579000,0.536450,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.750000,192.589000,0.535357,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.760000,192.599000,0.534229,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.770000,192.609000,0.533067,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.780000,192.619000,0.531873,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.790000,192.629000,0.530647,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.800000,192.639000,0.529391,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.810000,192.649000,0.528106,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.820000,192.659000,0.526793,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.830000,192.669000,0.525454,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.840000,192.679000,0.524089,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.850000,192.689000,0.522701,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.860000,192.699000,0.521290,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.870000,192.709000,0.519859,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.880000,192.719000,0.518408,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.890000,192.729000,0.516938,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.900000,192.739000,0.515452,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.910000,192.749000,0.513951,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.920000,192.759000,0.512436,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.930000,192.769000,0.510909,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.940000,192.779000,0.509371,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,12.950000,192.789000,0.507823,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
